worker_id,year,month,platform,monthly_income,workdays,n_platforms_active,is_holiday_season,pattern,job,work_type
423,2026,1,셀렉트스타,0,0,0,1,irregular,simple_computer,primary
423,2026,2,셀렉트스타,0,0,0,1,irregular,simple_computer,primary
423,2026,3,셀렉트스타,0,0,0,0,irregular,simple_computer,primary
423,2026,4,셀렉트스타,0,0,0,0,irregular,simple_computer,primary
423,2026,5,셀렉트스타,0,0,0,0,irregular,simple_computer,primary
424,2024,6,요기요,3276000,25,3,0,irregular,delivery_transport,primary
424,2024,7,요기요,1929000,15,3,0,irregular,delivery_transport,primary
424,2024,8,요기요,4762000,27,3,0,irregular,delivery_transport,primary
424,2024,9,요기요,4264000,26,3,1,irregular,delivery_transport,primary
424,2024,10,요기요,4470000,21,3,0,irregular,delivery_transport,primary
424,2024,11,요기요,9000000,23,3,0,irregular,delivery_transport,primary
424,2024,12,요기요,7005000,24,3,1,irregular,delivery_transport,primary
424,2025,1,요기요,1748000,12,3,1,irregular,delivery_transport,primary
424,2025,2,요기요,1494000,12,3,1,irregular,delivery_transport,primary
424,2025,3,요기요,1802000,14,3,0,irregular,delivery_transport,primary
424,2025,4,요기요,1023000,6,2,0,irregular,delivery_transport,primary
424,2025,5,요기요,0,0,0,0,irregular,delivery_transport,primary
424,2025,6,요기요,0,0,0,0,irregular,delivery_transport,primary
424,2025,7,요기요,0,0,0,0,irregular,delivery_transport,primary
424,2025,8,요기요,906000,6,2,0,irregular,delivery_transport,primary
424,2025,9,요기요,1631000,12,3,1,irregular,delivery_transport,primary
424,2025,10,요기요,933000,6,2,0,irregular,delivery_transport,primary
424,2025,11,요기요,0,0,0,0,irregular,delivery_transport,primary
424,2025,12,요기요,0,0,0,1,irregular,delivery_transport,primary
424,2026,1,요기요,1130000,9,3,1,irregular,delivery_transport,primary
424,2026,2,요기요,1015000,7,2,1,irregular,delivery_transport,primary
424,2026,3,요기요,1259000,10,3,0,irregular,delivery_transport,primary
424,2026,4,요기요,2797000,22,3,0,irregular,delivery_transport,primary
424,2026,5,요기요,5319000,27,3,0,irregular,delivery_transport,primary
425,2024,6,미소,437000,8,2,0,seasonal,care_cleaning,occasional
425,2024,7,미소,456000,10,2,0,seasonal,care_cleaning,occasional
425,2024,8,미소,434000,8,2,0,seasonal,care_cleaning,occasional
425,2024,9,미소,429000,9,2,1,seasonal,care_cleaning,occasional
425,2024,10,미소,420000,8,2,0,seasonal,care_cleaning,occasional
425,2024,11,미소,435000,8,2,0,seasonal,care_cleaning,occasional
425,2024,12,미소,349000,6,2,1,seasonal,care_cleaning,occasional
425,2025,1,미소,489000,11,2,1,seasonal,care_cleaning,occasional
425,2025,2,미소,479000,11,2,1,seasonal,care_cleaning,occasional
425,2025,3,미소,389000,9,2,0,seasonal,care_cleaning,occasional
425,2025,4,미소,354000,7,2,0,seasonal,care_cleaning,occasional
425,2025,5,미소,492000,11,2,0,seasonal,care_cleaning,occasional
425,2025,6,미소,426000,9,2,0,seasonal,care_cleaning,occasional
425,2025,7,미소,399000,8,2,0,seasonal,care_cleaning,occasional
425,2025,8,미소,417000,7,2,0,seasonal,care_cleaning,occasional
425,2025,9,미소,402000,7,2,1,seasonal,care_cleaning,occasional
425,2025,10,미소,501000,11,2,0,seasonal,care_cleaning,occasional
425,2025,11,미소,468000,8,2,0,seasonal,care_cleaning,occasional
425,2025,12,미소,402000,8,2,1,seasonal,care_cleaning,occasional
425,2026,1,미소,425000,9,2,1,seasonal,care_cleaning,occasional
425,2026,2,미소,435000,8,2,1,seasonal,care_cleaning,occasional
425,2026,3,미소,388000,7,2,0,seasonal,care_cleaning,occasional
425,2026,4,미소,357000,6,2,0,seasonal,care_cleaning,occasional
425,2026,5,미소,436000,9,2,0,seasonal,care_cleaning,occasional
426,2024,6,카카오T대리,577000,9,2,0,seasonal,delivery_transport,occasional
426,2024,7,카카오T대리,644000,10,2,0,seasonal,delivery_transport,occasional
426,2024,8,카카오T대리,579000,8,2,0,seasonal,delivery_transport,occasional
426,2024,9,카카오T대리,721000,11,2,1,seasonal,delivery_transport,occasional
426,2024,10,카카오T대리,704000,11,2,0,seasonal,delivery_transport,occasional
426,2024,11,카카오T대리,806000,12,2,0,seasonal,delivery_transport,occasional
426,2024,12,카카오T대리,892000,12,2,1,seasonal,delivery_transport,occasional
426,2025,1,카카오T대리,494000,7,2,1,seasonal,delivery_transport,occasional
426,2025,2,카카오T대리,466000,7,2,1,seasonal,delivery_transport,occasional
426,2025,3,카카오T대리,567000,8,2,0,seasonal,delivery_transport,occasional
426,2025,4,카카오T대리,682000,11,2,0,seasonal,delivery_transport,occasional
426,2025,5,카카오T대리,638000,10,2,0,seasonal,delivery_transport,occasional
426,2025,6,카카오T대리,624000,10,2,0,seasonal,delivery_transport,occasional
426,2025,7,카카오T대리,537000,9,2,0,seasonal,delivery_transport,occasional
426,2025,8,카카오T대리,693000,10,2,0,seasonal,delivery_transport,occasional
426,2025,9,카카오T대리,609000,10,2,1,seasonal,delivery_transport,occasional
426,2025,10,카카오T대리,651000,11,2,0,seasonal,delivery_transport,occasional
426,2025,11,카카오T대리,961000,11,2,0,seasonal,delivery_transport,occasional
426,2025,12,카카오T대리,765000,12,2,1,seasonal,delivery_transport,occasional
426,2026,1,카카오T대리,520000,8,2,1,seasonal,delivery_transport,occasional
426,2026,2,카카오T대리,495000,9,2,1,seasonal,delivery_transport,occasional
426,2026,3,카카오T대리,560000,9,2,0,seasonal,delivery_transport,occasional
426,2026,4,카카오T대리,569000,9,2,0,seasonal,delivery_transport,occasional
426,2026,5,카카오T대리,590000,10,2,0,seasonal,delivery_transport,occasional
427,2024,6,카카오모빌리티,2484000,20,1,0,regular,delivery_transport,primary
427,2024,7,카카오모빌리티,2280000,21,1,0,regular,delivery_transport,primary
427,2024,8,카카오모빌리티,2941000,26,1,0,regular,delivery_transport,primary
427,2024,9,카카오모빌리티,2860000,21,1,1,regular,delivery_transport,primary
427,2024,10,카카오모빌리티,2207000,15,1,0,regular,delivery_transport,primary
427,2024,11,카카오모빌리티,2435000,21,1,0,regular,delivery_transport,primary
427,2024,12,카카오모빌리티,2478000,20,1,1,regular,delivery_transport,primary
427,2025,1,카카오모빌리티,2419000,22,1,1,regular,delivery_transport,primary
427,2025,2,카카오모빌리티,1966000,14,1,1,regular,delivery_transport,primary
427,2025,3,카카오모빌리티,2576000,21,1,0,regular,delivery_transport,primary
427,2025,4,카카오모빌리티,2552000,24,1,0,regular,delivery_transport,primary
427,2025,5,카카오모빌리티,2698000,25,1,0,regular,delivery_transport,primary
427,2025,6,카카오모빌리티,2313000,20,1,0,regular,delivery_transport,primary
427,2025,7,카카오모빌리티,2777000,22,1,0,regular,delivery_transport,primary
427,2025,8,카카오모빌리티,2648000,21,1,0,regular,delivery_transport,primary
427,2025,9,카카오모빌리티,2388000,20,1,1,regular,delivery_transport,primary
427,2025,10,카카오모빌리티,2282000,21,1,0,regular,delivery_transport,primary
427,2025,11,카카오모빌리티,2697000,20,1,0,regular,delivery_transport,primary
427,2025,12,카카오모빌리티,2470000,22,1,1,regular,delivery_transport,primary
427,2026,1,카카오모빌리티,2343000,17,1,1,regular,delivery_transport,primary
427,2026,2,카카오모빌리티,2517000,19,1,1,regular,delivery_transport,primary
427,2026,3,카카오모빌리티,2288000,17,1,0,regular,delivery_transport,primary
427,2026,4,카카오모빌리티,2602000,20,1,0,regular,delivery_transport,primary
427,2026,5,카카오모빌리티,2528000,20,1,0,regular,delivery_transport,primary
428,2024,6,프리모아,1377000,19,3,0,regular,it_service,secondary
428,2024,7,프리모아,1406000,15,3,0,regular,it_service,secondary
428,2024,8,프리모아,1276000,15,3,0,regular,it_service,secondary
428,2024,9,프리모아,1312000,17,3,1,regular,it_service,secondary
428,2024,10,프리모아,1394000,20,3,0,regular,it_service,secondary
428,2024,11,프리모아,1192000,15,3,0,regular,it_service,secondary
428,2024,12,프리모아,1227000,13,3,1,regular,it_service,secondary
428,2025,1,프리모아,1339000,16,3,1,regular,it_service,secondary
428,2025,2,프리모아,1106000,14,3,1,regular,it_service,secondary
428,2025,3,프리모아,1339000,17,3,0,regular,it_service,secondary
428,2025,4,프리모아,1130000,14,3,0,regular,it_service,secondary
428,2025,5,프리모아,1201000,13,3,0,regular,it_service,secondary
428,2025,6,프리모아,1146000,12,3,0,regular,it_service,secondary
428,2025,7,프리모아,1362000,15,3,0,regular,it_service,secondary
428,2025,8,프리모아,1220000,13,3,0,regular,it_service,secondary
428,2025,9,프리모아,1520000,22,3,1,regular,it_service,secondary
428,2025,10,프리모아,1199000,16,3,0,regular,it_service,secondary
428,2025,11,프리모아,1526000,21,3,0,regular,it_service,secondary
428,2025,12,프리모아,1334000,17,3,1,regular,it_service,secondary
428,2026,1,프리모아,1393000,16,3,1,regular,it_service,secondary
428,2026,2,프리모아,1723000,24,3,1,regular,it_service,secondary
428,2026,3,프리모아,1267000,14,3,0,regular,it_service,secondary
428,2026,4,프리모아,1650000,19,3,0,regular,it_service,secondary
428,2026,5,프리모아,1021000,13,3,0,regular,it_service,secondary
429,2024,6,크몽,5158000,23,1,0,irregular,professional,primary
429,2024,7,크몽,5960000,24,1,0,irregular,professional,primary
429,2024,8,크몽,1909000,13,1,0,irregular,professional,primary
429,2024,9,크몽,4243000,26,1,1,irregular,professional,primary
429,2024,10,크몽,1803000,16,1,0,irregular,professional,primary
429,2024,11,크몽,2120000,16,1,0,irregular,professional,primary
429,2024,12,크몽,1754000,12,1,1,irregular,professional,primary
429,2025,1,크몽,928000,7,1,1,irregular,professional,primary
429,2025,2,크몽,0,0,0,1,irregular,professional,primary
429,2025,3,크몽,0,0,0,0,irregular,professional,primary
429,2025,4,크몽,4408000,27,1,0,irregular,professional,primary
429,2025,5,크몽,2353000,18,1,0,irregular,professional,primary
429,2025,6,크몽,923000,8,1,0,irregular,professional,primary
429,2025,7,크몽,904000,7,1,0,irregular,professional,primary
429,2025,8,크몽,2484000,18,1,0,irregular,professional,primary
429,2025,9,크몽,2022000,18,1,1,irregular,professional,primary
429,2025,10,크몽,2497000,22,1,0,irregular,professional,primary
429,2025,11,크몽,0,0,0,0,irregular,professional,primary
429,2025,12,크몽,2656000,24,1,1,irregular,professional,primary
429,2026,1,크몽,0,0,0,1,irregular,professional,primary
429,2026,2,크몽,0,0,0,1,irregular,professional,primary
429,2026,3,크몽,1064000,9,1,0,irregular,professional,primary
429,2026,4,크몽,2061000,16,1,0,irregular,professional,primary
429,2026,5,크몽,4075000,28,1,0,irregular,professional,primary
430,2024,6,클래스101,1417000,11,2,0,irregular,creative,secondary
430,2024,7,클래스101,2005000,16,2,0,irregular,creative,secondary
430,2024,8,클래스101,662000,6,2,0,irregular,creative,secondary
430,2024,9,클래스101,685000,6,2,1,irregular,creative,secondary
430,2024,10,클래스101,0,0,0,0,irregular,creative,secondary
430,2024,11,클래스101,4147000,19,2,0,irregular,creative,secondary
430,2024,12,클래스101,276000,3,1,1,irregular,creative,secondary
430,2025,1,클래스101,3628000,21,2,1,irregular,creative,secondary
430,2025,2,클래스101,8603000,17,2,1,irregular,creative,secondary
430,2025,3,클래스101,3486000,21,2,0,irregular,creative,secondary
430,2025,4,클래스101,1013000,8,2,0,irregular,creative,secondary
430,2025,5,클래스101,1153000,11,2,0,irregular,creative,secondary
430,2025,6,클래스101,536000,4,1,0,irregular,creative,secondary
430,2025,7,클래스101,2081000,20,2,0,irregular,creative,secondary
430,2025,8,클래스101,0,0,0,0,irregular,creative,secondary
430,2025,9,클래스101,1356000,10,2,1,irregular,creative,secondary
430,2025,10,클래스101,2672000,21,2,0,irregular,creative,secondary
430,2025,11,클래스101,0,0,0,0,irregular,creative,secondary
430,2025,12,클래스101,292000,3,1,1,irregular,creative,secondary
430,2026,1,클래스101,0,0,0,1,irregular,creative,secondary
430,2026,2,클래스101,0,0,0,1,irregular,creative,secondary
430,2026,3,클래스101,0,0,0,0,irregular,creative,secondary
430,2026,4,클래스101,2721000,20,2,0,irregular,creative,secondary
430,2026,5,클래스101,5273000,16,2,0,irregular,creative,secondary
431,2024,6,에이모,0,0,0,0,irregular,simple_computer,occasional
431,2024,7,에이모,0,0,0,0,irregular,simple_computer,occasional
431,2024,8,에이모,0,0,0,0,irregular,simple_computer,occasional
431,2024,9,에이모,0,0,0,1,irregular,simple_computer,occasional
431,2024,10,에이모,356000,7,3,0,irregular,simple_computer,occasional
431,2024,11,에이모,0,0,0,0,irregular,simple_computer,occasional
431,2024,12,에이모,0,0,0,1,irregular,simple_computer,occasional
431,2025,1,에이모,868000,14,3,1,irregular,simple_computer,occasional
431,2025,2,에이모,0,0,0,1,irregular,simple_computer,occasional
431,2025,3,에이모,0,0,0,0,irregular,simple_computer,occasional
431,2025,4,에이모,559000,13,3,0,irregular,simple_computer,occasional
431,2025,5,에이모,504000,11,3,0,irregular,simple_computer,occasional
431,2025,6,에이모,332000,7,3,0,irregular,simple_computer,occasional
431,2025,7,에이모,950000,11,3,0,irregular,simple_computer,occasional
431,2025,8,에이모,809000,11,3,0,irregular,simple_computer,occasional
431,2025,9,에이모,0,0,0,1,irregular,simple_computer,occasional
431,2025,10,에이모,605000,11,3,0,irregular,simple_computer,occasional
431,2025,11,에이모,556000,11,3,0,irregular,simple_computer,occasional
431,2025,12,에이모,1036000,12,3,1,irregular,simple_computer,occasional
431,2026,1,에이모,1058000,11,3,1,irregular,simple_computer,occasional
431,2026,2,에이모,1154000,14,3,1,irregular,simple_computer,occasional
431,2026,3,에이모,719000,12,3,0,irregular,simple_computer,occasional
431,2026,4,에이모,1885000,13,3,0,irregular,simple_computer,occasional
431,2026,5,에이모,563000,11,3,0,irregular,simple_computer,occasional
432,2024,6,바로고,948000,5,3,0,seasonal,delivery_transport,occasional
432,2024,7,바로고,890000,4,3,0,seasonal,delivery_transport,occasional
432,2024,8,바로고,905000,4,3,0,seasonal,delivery_transport,occasional
432,2024,9,바로고,764000,4,3,1,seasonal,delivery_transport,occasional
432,2024,10,바로고,940000,4,3,0,seasonal,delivery_transport,occasional
432,2024,11,바로고,772000,3,3,0,seasonal,delivery_transport,occasional
432,2024,12,바로고,1003000,4,3,1,seasonal,delivery_transport,occasional
432,2025,1,바로고,789000,3,3,1,seasonal,delivery_transport,occasional
432,2025,2,바로고,579000,3,3,1,seasonal,delivery_transport,occasional
432,2025,3,바로고,837000,5,3,0,seasonal,delivery_transport,occasional
432,2025,4,바로고,715000,3,3,0,seasonal,delivery_transport,occasional
432,2025,5,바로고,880000,5,3,0,seasonal,delivery_transport,occasional
432,2025,6,바로고,787000,3,3,0,seasonal,delivery_transport,occasional
432,2025,7,바로고,917000,5,3,0,seasonal,delivery_transport,occasional
432,2025,8,바로고,907000,4,3,0,seasonal,delivery_transport,occasional
432,2025,9,바로고,946000,5,3,1,seasonal,delivery_transport,occasional
432,2025,10,바로고,888000,5,3,0,seasonal,delivery_transport,occasional
432,2025,11,바로고,893000,4,3,0,seasonal,delivery_transport,occasional
432,2025,12,바로고,1087000,5,3,1,seasonal,delivery_transport,occasional
432,2026,1,바로고,649000,3,3,1,seasonal,delivery_transport,occasional
432,2026,2,바로고,774000,4,3,1,seasonal,delivery_transport,occasional
432,2026,3,바로고,903000,4,3,0,seasonal,delivery_transport,occasional
432,2026,4,바로고,743000,3,3,0,seasonal,delivery_transport,occasional
432,2026,5,바로고,752000,4,3,0,seasonal,delivery_transport,occasional
433,2024,6,바로고,1836000,17,2,0,regular,delivery_transport,primary
433,2024,7,바로고,2798000,24,2,0,regular,delivery_transport,primary
433,2024,8,바로고,2422000,18,2,0,regular,delivery_transport,primary
433,2024,9,바로고,2256000,20,2,1,regular,delivery_transport,primary
433,2024,10,바로고,2476000,20,2,0,regular,delivery_transport,primary
433,2024,11,바로고,2548000,22,2,0,regular,delivery_transport,primary
433,2024,12,바로고,2914000,24,2,1,regular,delivery_transport,primary
433,2025,1,바로고,2416000,18,2,1,regular,delivery_transport,primary
433,2025,2,바로고,2050000,18,2,1,regular,delivery_transport,primary
433,2025,3,바로고,2901000,24,2,0,regular,delivery_transport,primary
433,2025,4,바로고,2702000,21,2,0,regular,delivery_transport,primary
433,2025,5,바로고,1899000,18,2,0,regular,delivery_transport,primary
433,2025,6,바로고,2540000,22,2,0,regular,delivery_transport,primary
433,2025,7,바로고,2580000,20,2,0,regular,delivery_transport,primary
433,2025,8,바로고,2184000,19,2,0,regular,delivery_transport,primary
433,2025,9,바로고,2352000,18,2,1,regular,delivery_transport,primary
433,2025,10,바로고,2371000,22,2,0,regular,delivery_transport,primary
433,2025,11,바로고,2829000,22,2,0,regular,delivery_transport,primary
433,2025,12,바로고,3017000,25,2,1,regular,delivery_transport,primary
433,2026,1,바로고,2058000,19,2,1,regular,delivery_transport,primary
433,2026,2,바로고,2684000,23,2,1,regular,delivery_transport,primary
433,2026,3,바로고,2733000,26,2,0,regular,delivery_transport,primary
433,2026,4,바로고,2021000,14,2,0,regular,delivery_transport,primary
433,2026,5,바로고,2189000,17,2,0,regular,delivery_transport,primary
434,2024,6,로지올,1351000,24,3,0,seasonal,delivery_transport,primary
434,2024,7,로지올,1640000,31,3,0,seasonal,delivery_transport,primary
434,2024,8,로지올,1764000,30,3,0,seasonal,delivery_transport,primary
434,2024,9,로지올,1613000,28,3,1,seasonal,delivery_transport,primary
434,2024,10,로지올,1208000,22,3,0,seasonal,delivery_transport,primary
434,2024,11,로지올,1581000,25,3,0,seasonal,delivery_transport,primary
434,2024,12,로지올,1976000,28,3,1,seasonal,delivery_transport,primary
434,2025,1,로지올,1436000,28,3,1,seasonal,delivery_transport,primary
434,2025,2,로지올,1178000,23,3,1,seasonal,delivery_transport,primary
434,2025,3,로지올,1861000,34,3,0,seasonal,delivery_transport,primary
434,2025,4,로지올,1308000,20,3,0,seasonal,delivery_transport,primary
434,2025,5,로지올,1622000,27,3,0,seasonal,delivery_transport,primary
434,2025,6,로지올,1315000,22,3,0,seasonal,delivery_transport,primary
434,2025,7,로지올,1603000,26,3,0,seasonal,delivery_transport,primary
434,2025,8,로지올,1919000,33,3,0,seasonal,delivery_transport,primary
434,2025,9,로지올,1620000,27,3,1,seasonal,delivery_transport,primary
434,2025,10,로지올,1739000,34,3,0,seasonal,delivery_transport,primary
434,2025,11,로지올,1875000,30,3,0,seasonal,delivery_transport,primary
434,2025,12,로지올,1825000,31,3,1,seasonal,delivery_transport,primary
434,2026,1,로지올,1497000,25,3,1,seasonal,delivery_transport,primary
434,2026,2,로지올,1401000,26,3,1,seasonal,delivery_transport,primary
434,2026,3,로지올,1716000,34,3,0,seasonal,delivery_transport,primary
434,2026,4,로지올,1492000,25,3,0,seasonal,delivery_transport,primary
434,2026,5,로지올,1681000,31,3,0,seasonal,delivery_transport,primary
435,2024,6,바로고,1112000,7,3,0,regular,delivery_transport,secondary
435,2024,7,바로고,1131000,9,3,0,regular,delivery_transport,secondary
435,2024,8,바로고,1223000,10,3,0,regular,delivery_transport,secondary
435,2024,9,바로고,1294000,9,3,1,regular,delivery_transport,secondary
435,2024,10,바로고,1568000,12,3,0,regular,delivery_transport,secondary
435,2024,11,바로고,1402000,9,3,0,regular,delivery_transport,secondary
435,2024,12,바로고,1487000,11,3,1,regular,delivery_transport,secondary
435,2025,1,바로고,1035000,9,3,1,regular,delivery_transport,secondary
435,2025,2,바로고,1387000,11,3,1,regular,delivery_transport,secondary
435,2025,3,바로고,1263000,10,3,0,regular,delivery_transport,secondary
435,2025,4,바로고,1143000,9,3,0,regular,delivery_transport,secondary
435,2025,5,바로고,1219000,8,3,0,regular,delivery_transport,secondary
435,2025,6,바로고,1098000,9,3,0,regular,delivery_transport,secondary
435,2025,7,바로고,1297000,9,3,0,regular,delivery_transport,secondary
435,2025,8,바로고,1720000,11,3,0,regular,delivery_transport,secondary
435,2025,9,바로고,1167000,10,3,1,regular,delivery_transport,secondary
435,2025,10,바로고,1390000,11,3,0,regular,delivery_transport,secondary
435,2025,11,바로고,1071000,8,3,0,regular,delivery_transport,secondary
435,2025,12,바로고,1302000,10,3,1,regular,delivery_transport,secondary
435,2026,1,바로고,1317000,9,3,1,regular,delivery_transport,secondary
435,2026,2,바로고,1385000,10,3,1,regular,delivery_transport,secondary
435,2026,3,바로고,1183000,8,3,0,regular,delivery_transport,secondary
435,2026,4,바로고,1101000,8,3,0,regular,delivery_transport,secondary
435,2026,5,바로고,1556000,11,3,0,regular,delivery_transport,secondary
436,2024,6,쿠팡플렉스,327000,2,3,0,irregular,delivery_transport,occasional
436,2024,7,쿠팡플렉스,558000,4,3,0,irregular,delivery_transport,occasional
436,2024,8,쿠팡플렉스,632000,5,3,0,irregular,delivery_transport,occasional
436,2024,9,쿠팡플렉스,470000,4,3,1,irregular,delivery_transport,occasional
436,2024,10,쿠팡플렉스,470000,4,3,0,irregular,delivery_transport,occasional
436,2024,11,쿠팡플렉스,359000,3,3,0,irregular,delivery_transport,occasional
436,2024,12,쿠팡플렉스,293000,2,3,1,irregular,delivery_transport,occasional
436,2025,1,쿠팡플렉스,396000,3,3,1,irregular,delivery_transport,occasional
436,2025,2,쿠팡플렉스,558000,5,3,1,irregular,delivery_transport,occasional
436,2025,3,쿠팡플렉스,184000,1,2,0,irregular,delivery_transport,occasional
436,2025,4,쿠팡플렉스,317000,2,3,0,irregular,delivery_transport,occasional
436,2025,5,쿠팡플렉스,649000,5,3,0,irregular,delivery_transport,occasional
436,2025,6,쿠팡플렉스,761000,4,3,0,irregular,delivery_transport,occasional
436,2025,7,쿠팡플렉스,564000,4,3,0,irregular,delivery_transport,occasional
436,2025,8,쿠팡플렉스,296000,2,3,0,irregular,delivery_transport,occasional
436,2025,9,쿠팡플렉스,222000,1,3,1,irregular,delivery_transport,occasional
436,2025,10,쿠팡플렉스,255000,2,3,0,irregular,delivery_transport,occasional
436,2025,11,쿠팡플렉스,226000,2,3,0,irregular,delivery_transport,occasional
436,2025,12,쿠팡플렉스,189000,1,2,1,irregular,delivery_transport,occasional
436,2026,1,쿠팡플렉스,271000,2,3,1,irregular,delivery_transport,occasional
436,2026,2,쿠팡플렉스,0,0,0,1,irregular,delivery_transport,occasional
436,2026,3,쿠팡플렉스,0,0,0,0,irregular,delivery_transport,occasional
436,2026,4,쿠팡플렉스,223000,2,3,0,irregular,delivery_transport,occasional
436,2026,5,쿠팡플렉스,264000,2,3,0,irregular,delivery_transport,occasional
437,2024,6,당근알바,1279000,20,1,0,regular,etc,primary
437,2024,7,당근알바,1662000,29,1,0,regular,etc,primary
437,2024,8,당근알바,1225000,17,1,0,regular,etc,primary
437,2024,9,당근알바,1624000,28,1,1,regular,etc,primary
437,2024,10,당근알바,1611000,24,1,0,regular,etc,primary
437,2024,11,당근알바,1639000,26,1,0,regular,etc,primary
437,2024,12,당근알바,1623000,29,1,1,regular,etc,primary
437,2025,1,당근알바,1670000,30,1,1,regular,etc,primary
437,2025,2,당근알바,1357000,23,1,1,regular,etc,primary
437,2025,3,당근알바,1621000,26,1,0,regular,etc,primary
437,2025,4,당근알바,1743000,29,1,0,regular,etc,primary
437,2025,5,당근알바,1415000,21,1,0,regular,etc,primary
437,2025,6,당근알바,1335000,20,1,0,regular,etc,primary
437,2025,7,당근알바,1404000,24,1,0,regular,etc,primary
437,2025,8,당근알바,1378000,19,1,0,regular,etc,primary
437,2025,9,당근알바,1257000,23,1,1,regular,etc,primary
437,2025,10,당근알바,2038000,27,1,0,regular,etc,primary
437,2025,11,당근알바,1299000,23,1,0,regular,etc,primary
437,2025,12,당근알바,1504000,24,1,1,regular,etc,primary
437,2026,1,당근알바,1194000,16,1,1,regular,etc,primary
437,2026,2,당근알바,1580000,28,1,1,regular,etc,primary
437,2026,3,당근알바,1678000,30,1,0,regular,etc,primary
437,2026,4,당근알바,1389000,24,1,0,regular,etc,primary
437,2026,5,당근알바,1534000,23,1,0,regular,etc,primary
438,2024,6,숨고,2796000,18,1,0,irregular,professional,primary
438,2024,7,숨고,1886000,12,1,0,irregular,professional,primary
438,2024,8,숨고,2456000,15,1,0,irregular,professional,primary
438,2024,9,숨고,6010000,24,1,1,irregular,professional,primary
438,2024,10,숨고,1738000,11,1,0,irregular,professional,primary
438,2024,11,숨고,3320000,23,1,0,irregular,professional,primary
438,2024,12,숨고,1557000,9,1,1,irregular,professional,primary
438,2025,1,숨고,0,0,0,1,irregular,professional,primary
438,2025,2,숨고,1034000,6,1,1,irregular,professional,primary
438,2025,3,숨고,0,0,0,0,irregular,professional,primary
438,2025,4,숨고,1121000,8,1,0,irregular,professional,primary
438,2025,5,숨고,2489000,14,1,0,irregular,professional,primary
438,2025,6,숨고,2022000,11,1,0,irregular,professional,primary
438,2025,7,숨고,2751000,18,1,0,irregular,professional,primary
438,2025,8,숨고,702000,4,1,0,irregular,professional,primary
438,2025,9,숨고,2300000,16,1,1,irregular,professional,primary
438,2025,10,숨고,4209000,23,1,0,irregular,professional,primary
438,2025,11,숨고,1873000,12,1,0,irregular,professional,primary
438,2025,12,숨고,0,0,0,1,irregular,professional,primary
438,2026,1,숨고,1176000,8,1,1,irregular,professional,primary
438,2026,2,숨고,9000000,23,1,1,irregular,professional,primary
438,2026,3,숨고,9000000,23,1,0,irregular,professional,primary
438,2026,4,숨고,5512000,21,1,0,irregular,professional,primary
438,2026,5,숨고,9000000,22,1,0,irregular,professional,primary
439,2024,6,숨고,495000,4,1,0,irregular,professional,primary
439,2024,7,숨고,731000,7,1,0,irregular,professional,primary
439,2024,8,숨고,4784000,32,2,0,irregular,professional,primary
439,2024,9,숨고,3159000,33,2,1,irregular,professional,primary
439,2024,10,숨고,2108000,19,2,0,irregular,professional,primary
439,2024,11,숨고,967000,10,1,0,irregular,professional,primary
439,2024,12,숨고,4336000,36,2,1,irregular,professional,primary
439,2025,1,숨고,0,0,0,1,irregular,professional,primary
439,2025,2,숨고,1763000,16,2,1,irregular,professional,primary
439,2025,3,숨고,1201000,13,2,0,irregular,professional,primary
439,2025,4,숨고,4948000,36,2,0,irregular,professional,primary
439,2025,5,숨고,1908000,20,2,0,irregular,professional,primary
439,2025,6,숨고,761000,8,1,0,irregular,professional,primary
439,2025,7,숨고,3263000,30,2,0,irregular,professional,primary
439,2025,8,숨고,3393000,34,2,0,irregular,professional,primary
439,2025,9,숨고,0,0,0,1,irregular,professional,primary
439,2025,10,숨고,1873000,19,2,0,irregular,professional,primary
439,2025,11,숨고,5608000,29,2,0,irregular,professional,primary
439,2025,12,숨고,8140000,33,2,1,irregular,professional,primary
439,2026,1,숨고,1590000,16,2,1,irregular,professional,primary
439,2026,2,숨고,3550000,33,2,1,irregular,professional,primary
439,2026,3,숨고,2300000,23,2,0,irregular,professional,primary
439,2026,4,숨고,0,0,0,0,irregular,professional,primary
439,2026,5,숨고,1242000,10,2,0,irregular,professional,primary
440,2024,6,로지올,809000,13,1,0,regular,delivery_transport,secondary
440,2024,7,로지올,715000,10,1,0,regular,delivery_transport,secondary
440,2024,8,로지올,828000,12,1,0,regular,delivery_transport,secondary
440,2024,9,로지올,815000,12,1,1,regular,delivery_transport,secondary
440,2024,10,로지올,831000,11,1,0,regular,delivery_transport,secondary
440,2024,11,로지올,783000,10,1,0,regular,delivery_transport,secondary
440,2024,12,로지올,798000,14,1,1,regular,delivery_transport,secondary
440,2025,1,로지올,661000,11,1,1,regular,delivery_transport,secondary
440,2025,2,로지올,814000,14,1,1,regular,delivery_transport,secondary
440,2025,3,로지올,772000,11,1,0,regular,delivery_transport,secondary
440,2025,4,로지올,795000,12,1,0,regular,delivery_transport,secondary
440,2025,5,로지올,778000,12,1,0,regular,delivery_transport,secondary
440,2025,6,로지올,735000,11,1,0,regular,delivery_transport,secondary
440,2025,7,로지올,756000,13,1,0,regular,delivery_transport,secondary
440,2025,8,로지올,766000,12,1,0,regular,delivery_transport,secondary
